title,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre
Vigil,0.464,0.991,9.0,-5.33,1.0,0.347,2.04e-05,0.865,0.322,0.107,145.044,metal
Damages,0.473,0.958,4.0,-5.842,1.0,0.0518,3.89e-05,0.931,0.0846,0.17,139.999,metal
Unmasking the Jesper,0.495,0.974,4.0,-5.821,1.0,0.146,1.7e-05,0.764,0.185,0.0908,150.013,metal
Storm,0.352,0.949,2.0,-5.606,0.0,0.0529,0.00106,0.798,0.191,0.383,180.064,metal
Watcher Of The Skies,0.418,0.721,3.0,-6.554,0.0,0.0376,0.00122,0.729,0.136,0.0342,135.088,metal
De praestigiis daemonum,0.404,0.951,5.0,-5.387,1.0,0.0949,3.49e-06,0.859,0.199,0.0743,120.047,metal
Phantom,0.599,0.958,8.0,-4.7,1.0,0.0611,0.0128,0.621,0.0441,0.666,110.037,metal
The Serpent,0.173,0.898,0.0,-6.179,1.0,0.0892,0.000147,0.913,0.386,0.0733,131.912,metal
Sleepy Tea,0.311,0.833,2.0,-7.969,1.0,0.104,0.00995,0.833,0.0794,0.338,174.917,metal
Heirless,0.378,0.614,11.0,-9.309,0.0,0.0599,0.000839,0.812,0.39,0.0396,120.106,metal
Regeneration,0.228,0.719,4.0,-6.5,0.0,0.0378,0.00172,0.726,0.102,0.154,175.164,metal
Recalibrate,0.532,0.892,6.0,-5.952,0.0,0.0492,0.000977,0.903,0.302,0.252,94.0,metal
-27,0.498,0.912,8.0,-7.455,1.0,0.0556,0.00116,0.872,0.0698,0.0642,129.991,metal
Laughing with Such Abandon,0.203,0.929,2.0,-9.561,0.0,0.0875,5.52e-06,0.952,0.0805,0.0663,112.478,metal
An Infinite Regression,0.404,0.903,2.0,-6.237,1.0,0.108,0.000123,0.812,0.138,0.331,131.768,metal
Fracture - Bonus Instrumental,0.413,0.982,11.0,-3.885,0.0,0.156,3.68e-05,0.759,0.446,0.448,154.879,metal
Atonement,0.235,0.911,7.0,-5.166,1.0,0.0412,1.67e-06,0.764,0.332,0.247,85.423,metal
Sea of Suns,0.282,0.939,0.0,-6.479,1.0,0.0676,4.19e-05,0.852,0.122,0.402,159.976,metal
Decayer,0.24,0.858,4.0,-4.272,0.0,0.0776,0.00152,0.854,0.375,0.388,146.071,metal
Dreams Come True,0.41,0.97,6.0,-3.091,0.0,0.13,0.000193,0.805,0.219,0.344,140.364,metal
Double Helix,0.366,0.853,11.0,-3.347,0.0,0.0492,0.000432,0.849,0.288,0.279,154.159,metal
Synergy,0.341,0.684,7.0,-9.111,1.0,0.0433,0.000238,0.887,0.115,0.137,135.952,metal
Waterslide,0.54,0.86,9.0,-6.986,1.0,0.0643,0.00453,0.826,0.329,0.612,173.849,metal
Serendipity,0.421,0.785,1.0,-5.38,1.0,0.0748,0.0273,0.928,0.0881,0.228,109.575,metal
Atlas,0.392,0.863,2.0,-7.575,1.0,0.0795,0.000209,0.937,0.341,0.302,139.597,metal
Solar - Instrumental,0.456,0.957,1.0,-3.637,1.0,0.085,4.23e-06,0.472,0.386,0.311,105.5,metal
Closer to an Animal,0.369,0.931,1.0,-4.325,1.0,0.058,3.24e-05,0.221,0.396,0.228,200.054,metal
Unforgivable,0.369,0.918,11.0,-7.227,0.0,0.094,6.43e-05,0.619,0.0859,0.18,90.02,metal
Nowhere,0.469,0.88,4.0,-4.175,0.0,0.0417,0.000726,0.000144,0.112,0.102,139.974,metal
Undying Wings,0.493,0.922,0.0,-4.12,1.0,0.0445,4.4e-05,0.000107,0.133,0.512,88.01,metal
Hammer High,0.281,0.933,7.0,-2.96,1.0,0.122,0.000179,0.0,0.155,0.195,179.899,metal
The First and the Last,0.5,0.928,4.0,-4.63,0.0,0.0542,0.000211,0.00288,0.934,0.615,141.967,metal
Unbreakable,0.466,0.96,1.0,-4.256,0.0,0.0425,0.000132,8.37e-05,0.0918,0.586,141.279,metal
When Humanity Is Gone,0.457,0.978,8.0,-4.398,0.0,0.054,7.01e-05,0.00406,0.0853,0.646,154.996,metal
Until the End,0.485,0.959,0.0,-4.468,1.0,0.0609,7.22e-05,0.00181,0.292,0.521,110.068,metal
Rise of a Hero,0.335,0.804,9.0,-7.852,0.0,0.0667,0.000463,0.00175,0.306,0.386,154.059,metal
Highlander (The One),0.148,0.886,9.0,-3.688,0.0,0.0759,3.23e-05,0.00102,0.36,0.136,67.513,metal
The Northern End,0.475,0.913,2.0,-2.754,0.0,0.0463,0.00105,0.0,0.323,0.426,105.056,metal
Dark Knight,0.416,0.961,5.0,-4.547,0.0,0.0791,0.00104,0.000184,0.203,0.258,89.974,metal
Pilgrim,0.337,0.643,4.0,-8.039,0.0,0.0495,6.68e-05,0.276,0.789,0.173,119.937,metal
"Fly, Navigate, Communicate",0.409,0.947,2.0,-4.14,1.0,0.0764,1.35e-05,0.0435,0.32,0.2,169.96,metal
Gate Of Fear,0.399,0.972,9.0,-3.872,1.0,0.107,0.000219,1.72e-06,0.321,0.166,160.042,metal
Stardust Revelation,0.332,0.977,6.0,-3.492,1.0,0.0759,0.00232,2.66e-05,0.147,0.451,175.114,metal
The Rage Of The Waters,0.501,0.95,1.0,-6.266,0.0,0.0796,0.00711,0.00118,0.329,0.477,144.987,metal
Keeper of the Seven Keys,0.285,0.867,0.0,-8.982,1.0,0.0758,0.000804,2.08e-06,0.138,0.358,123.141,metal
Spill Blood On Fire,0.53,0.928,0.0,-4.988,0.0,0.0349,0.000154,0.000409,0.333,0.474,130.008,metal
Call For War,0.167,0.99,4.0,-5.934,1.0,0.099,1.19e-05,0.00382,0.291,0.16,169.991,metal
Dragon's Skull,0.355,0.892,0.0,-5.638,0.0,0.0513,1.34e-05,0.0251,0.108,0.306,177.059,metal
Eternal,0.508,0.977,1.0,-4.582,1.0,0.0709,2.05e-05,0.0145,0.162,0.299,104.993,metal
The Last Frontier,0.425,0.935,5.0,-5.924,0.0,0.0495,1.01e-05,0.158,0.157,0.37,144.991,metal
Fall of Monsegur,0.208,0.974,4.0,-4.2,1.0,0.13,4.23e-06,0.367,0.157,0.238,133.016,metal
El Legado,0.433,0.875,3.0,-5.04,0.0,0.0836,0.000903,6.4e-06,0.103,0.359,77.035,metal
Neverland,0.579,0.914,1.0,-6.253,0.0,0.0383,9.84e-05,0.000901,0.153,0.512,101.169,metal
Year Of The Phoenix,0.464,0.969,10.0,-4.124,1.0,0.0963,1.54e-05,0.00207,0.14,0.294,102.072,metal
La Tentación del Mal,0.559,0.95,4.0,-2.032,0.0,0.0418,3.49e-05,0.247,0.226,0.596,120.021,metal
Out Of The Shadows,0.366,0.979,1.0,-2.753,0.0,0.107,0.000496,2.66e-06,0.0234,0.0923,156.151,metal
The Mission,0.499,0.939,0.0,-7.365,1.0,0.0705,9.54e-06,8.85e-05,0.267,0.434,135.014,metal
We Are Murderers (We All),0.548,0.936,6.0,-5.001,1.0,0.0575,0.000137,0.000323,0.0845,0.165,100.008,metal
Hide and Seek,0.487,0.978,8.0,-4.15,1.0,0.0642,2.65e-05,0.000513,0.242,0.547,115.01,metal
New Revelation,0.304,0.936,5.0,-3.996,1.0,0.0747,0.00053,0.00058,0.152,0.557,87.696,metal
Massive Addictive,0.444,0.938,6.0,-4.56,0.0,0.0855,0.000234,0.0,0.0513,0.74,170.15,metal
Time For Glory,0.48,0.955,8.0,-5.327,1.0,0.0563,5.56e-06,0.795,0.117,0.101,125.042,metal
The Things We Believe In,0.484,0.941,7.0,-4.594,0.0,0.0753,0.000615,9.06e-05,0.276,0.195,122.012,metal
Autumn Leaves,0.371,0.903,7.0,-4.039,0.0,0.0663,0.00424,0.000295,0.14,0.408,154.957,metal
This Coming Nightfall,0.477,0.991,4.0,-4.122,0.0,0.189,5.89e-05,0.0567,0.199,0.111,125.021,metal
Torn - Burning Like Fire,0.514,0.914,6.0,-5.648,0.0,0.054,0.000754,0.0,0.0864,0.464,120.083,metal
Lightyears from home,0.46,0.981,9.0,-3.996,0.0,0.105,2.39e-06,0.69,0.299,0.283,141.911,metal
Fear Breeder,0.526,0.927,11.0,-5.543,0.0,0.0946,0.000753,0.356,0.0452,0.358,80.01,metal
Rulebreaker,0.499,0.899,9.0,-5.087,1.0,0.0518,7.35e-06,0.00514,0.168,0.712,138.02,metal
Starlight,0.327,0.968,5.0,-3.772,1.0,0.138,0.000251,0.000431,0.0937,0.247,164.948,metal
All This Time,0.455,0.974,1.0,-2.571,0.0,0.063,0.000136,6.34e-05,0.262,0.443,165.037,metal
The Wingman,0.464,0.97,3.0,-2.516,0.0,0.0548,0.000225,8.52e-06,0.0952,0.529,93.505,metal
Child of Fyre,0.251,0.975,10.0,-4.15,0.0,0.118,0.00962,7.48e-05,0.126,0.357,94.976,metal
Eternal Fire,0.328,0.938,8.0,-3.942,0.0,0.051,0.000165,0.00454,0.249,0.4,179.943,metal
The Watcher,0.308,0.98,11.0,-4.625,0.0,0.185,1.76e-06,0.0488,0.102,0.0606,162.225,metal
"Atlas, Rise!",0.425,0.993,4.0,-3.363,0.0,0.0642,3.46e-05,0.0277,0.0755,0.433,95.227,metal
Brotherhood Of The Snake,0.29,0.991,1.0,-3.443,1.0,0.116,4.99e-06,0.163,0.134,0.207,135.904,metal
Metal Hammer Episode Six: 1,0.726,0.105,1.0,-20.281,1.0,0.934,0.951,0.0,0.277,0.638,66.967,metal
Mother North,0.195,0.868,9.0,-6.282,1.0,0.061,7.34e-06,0.242,0.0458,0.237,115.628,metal
Satyricon interview: 1,0.62,0.43,1.0,-15.899,1.0,0.471,0.887,0.0,0.509,0.647,123.297,metal
Symphony of the Ego,0.376,0.981,8.0,-4.536,1.0,0.256,0.000233,0.000208,0.0609,0.168,152.23,metal
Satyricon interview: Two,0.564,0.5,5.0,-16.549,0.0,0.396,0.888,0.0,0.254,0.55,70.726,metal
God Damn,0.5,0.947,7.0,-5.75,0.0,0.122,0.000597,0.00223,0.125,0.274,120.021,metal
Metal Hammer Episode Six: 2,0.715,0.111,1.0,-21.184,1.0,0.921,0.941,0.0,0.137,0.61,128.915,metal
Ember City,0.382,0.963,10.0,-3.135,1.0,0.0749,1.91e-05,0.00035,0.227,0.303,139.957,metal
Brann from Mastodon: Part One,0.63,0.428,0.0,-14.458,1.0,0.886,0.903,0.0,0.273,0.723,77.241,metal
Insane,0.503,0.905,11.0,-3.985,0.0,0.0517,1.05e-05,0.113,0.277,0.344,93.989,metal
Brann from Mastodon: Part Two,0.659,0.501,11.0,-14.387,0.0,0.698,0.91,0.0,0.533,0.574,123.631,metal
The Duke,0.499,0.969,0.0,-4.586,1.0,0.0839,0.00101,0.000252,0.127,0.213,105.038,metal
Metal Hammer Episode Six: 3,0.732,0.115,1.0,-21.161,1.0,0.941,0.934,0.0,0.147,0.51,87.188,metal
Born to Be Free,0.316,0.875,4.0,-4.774,0.0,0.0607,0.000332,1.76e-05,0.184,0.112,148.916,metal
White Offerings,0.476,0.919,9.0,-3.37,1.0,0.0396,0.000341,0.00106,0.34,0.416,92.472,metal
Metal Hammer Episode Six: 4,0.719,0.126,6.0,-20.146,1.0,0.861,0.964,0.0,0.158,0.603,117.24,metal
Stain Of Mind,0.391,0.969,11.0,-4.487,1.0,0.0631,6.86e-06,0.00733,0.0547,0.412,122.508,metal
Slayer's Kerry King - Bloodstock: 1,0.626,0.414,8.0,-15.198,1.0,0.491,0.891,0.0,0.153,0.886,74.362,metal
Vendettas,0.629,0.98,1.0,-6.757,0.0,0.303,0.0352,0.0,0.684,0.0759,112.961,metal
Slayer's Kerry King - Bloodstock: 2,0.663,0.449,9.0,-15.254,1.0,0.649,0.86,0.0,0.194,0.84,124.619,metal
Abysmal Agony,0.333,0.873,1.0,-6.009,1.0,0.0586,2.28e-06,0.0202,0.739,0.239,98.175,metal
Metal Hammer Episode Six: 5,0.634,0.1,1.0,-20.642,1.0,0.915,0.936,0.0,0.141,0.544,82.316,metal
Revenga,0.51,0.944,8.0,-2.174,1.0,0.0768,0.0016,0.000111,0.0687,0.426,140.043,metal
Xasthur,0.149,0.944,4.0,-6.479,0.0,0.158,9.37e-05,0.896,0.143,0.118,157.587,metal
Pertes et fracas,0.563,0.933,11.0,-6.126,0.0,0.0917,0.0126,2.97e-05,0.173,0.616,164.976,metal
Rejoins l'émeute,0.452,0.969,4.0,-4.386,0.0,0.0996,0.000168,0.000172,0.163,0.198,82.49,metal
Stranded,0.513,0.88,7.0,-4.69,0.0,0.0309,9.59e-05,0.00614,0.0824,0.495,92.358,metal
Welcame (Furyo State Of Mind),0.523,0.924,2.0,-5.233,1.0,0.0772,0.000172,0.00186,0.336,0.229,110.005,metal
Destination Device,0.508,0.945,1.0,-4.394,1.0,0.08,3.58e-06,0.364,0.14,0.328,98.051,metal
L'enfer des dieux,0.559,0.822,7.0,-4.354,1.0,0.0307,9.36e-05,0.000758,0.345,0.263,112.019,metal
The Great Disillusion,0.373,0.966,2.0,-4.79,0.0,0.197,7.43e-05,0.000878,0.203,0.131,160.03,metal
Hearing Voices,0.416,0.977,11.0,-4.052,1.0,0.112,4.94e-05,3.16e-05,0.419,0.378,90.004,metal
Medicine 2.0,0.492,0.982,5.0,-4.626,1.0,0.203,5.4e-05,0.115,0.5,0.169,139.965,metal
Like A Fish,0.566,0.768,6.0,-5.508,1.0,0.0307,0.000366,0.503,0.0416,0.327,90.074,metal
Weedo,0.551,0.958,8.0,-5.029,1.0,0.0798,0.00845,0.0,0.211,0.506,94.362,metal
Crucifère,0.572,0.792,7.0,-5.625,1.0,0.0493,0.00118,0.000204,0.166,0.369,100.058,metal
Zenon,0.473,0.921,6.0,-5.529,1.0,0.0752,6.85e-05,0.0126,0.13,0.263,131.988,metal
Samurai Spirit,0.452,0.981,11.0,-5.013,0.0,0.232,0.0139,0.0,0.431,0.301,90.008,metal
L'Enfant Sauvage,0.143,0.995,8.0,-5.698,1.0,0.185,0.000146,0.438,0.364,0.0731,87.803,metal
Cargo,0.515,0.969,7.0,-4.26,1.0,0.253,0.00347,2.91e-06,0.0613,0.417,90.128,metal
Moonshine Limbo,0.353,0.981,2.0,-3.563,1.0,0.222,0.000262,0.0243,0.326,0.495,203.804,metal
The Things Within,0.354,0.935,11.0,-4.22,0.0,0.0659,2.95e-05,0.538,0.125,0.217,177.895,metal
Du ciel et de la terre,0.166,0.949,2.0,-4.064,1.0,0.127,2.4e-05,3.24e-05,0.312,0.147,175.225,metal
Spin the Wheel,0.486,0.981,9.0,-4.459,1.0,0.196,0.000165,5.92e-06,0.328,0.306,140.089,metal
Genesis of void,0.249,0.982,5.0,-2.633,1.0,0.224,1.84e-05,0.92,0.104,0.114,144.983,metal
The Sound of Flies,0.28,0.928,8.0,-4.082,0.0,0.0475,2e-05,0.00732,0.109,0.456,103.724,metal
Mon Epitaphe,0.335,0.992,1.0,-3.501,0.0,0.186,0.000176,0.0,0.161,0.104,192.218,metal
Sister September,0.158,0.952,11.0,-4.858,0.0,0.13,5.6e-06,0.0817,0.254,0.0396,105.361,metal
Lost For Words,0.36,0.973,9.0,-5.125,1.0,0.129,0.000226,0.00111,0.169,0.148,154.994,metal
Positif A Bloc,0.471,0.964,1.0,-5.388,1.0,0.0686,6.43e-05,0.0552,0.0731,0.16,139.025,metal
Empty Place,0.419,0.94,4.0,-4.187,0.0,0.0622,0.000127,1.11e-05,0.381,0.227,119.922,metal
La peste et le choléra,0.5,0.962,9.0,-6.344,1.0,0.0751,0.00014,0.000104,0.393,0.508,154.985,metal
Contre les murs,0.446,0.9,10.0,-4.13,0.0,0.0545,0.0003,0.00476,0.164,0.341,89.002,metal
Remembrance,0.366,0.92,2.0,-4.745,1.0,0.0507,0.000591,0.00324,0.349,0.151,97.905,metal
Le dernier homme,0.397,0.963,2.0,-5.338,0.0,0.0962,2.05e-05,0.247,0.05,0.334,146.085,metal
Mary,0.409,0.873,5.0,-1.919,1.0,0.0777,0.00016,2.11e-06,0.115,0.287,106.056,metal
Dripping Low,0.276,0.644,6.0,-5.601,1.0,0.0326,0.00909,0.0701,0.346,0.124,113.564,metal
Land of Sunshine,0.37,0.956,10.0,-2.945,1.0,0.0596,2.82e-05,0.142,0.465,0.381,145.02,metal
Little Death,0.436,0.984,7.0,-2.923,1.0,0.108,0.000727,0.0,0.341,0.129,145.194,metal
Abyss,0.529,0.974,7.0,-5.28,1.0,0.151,5.32e-05,0.00268,0.291,0.161,105.047,metal
Cross the Threshold,0.318,0.958,7.0,-9.139,1.0,0.202,0.00501,0.0116,0.129,0.164,142.38,metal
Zephyr,0.189,0.921,2.0,-5.332,1.0,0.198,0.000209,0.00455,0.168,0.0386,175.903,metal
Trainwreck,0.28,0.856,7.0,-5.04,1.0,0.128,0.000446,0.00208,0.054,0.262,150.212,metal
Overcome,0.448,0.861,10.0,-4.896,0.0,0.0472,0.000416,0.00276,0.208,0.0901,113.372,metal
Nayeli,0.127,0.804,7.0,-5.709,0.0,0.0618,3.43e-06,0.807,0.133,0.154,146.763,metal
Inner Sun,0.447,0.97,2.0,-4.955,0.0,0.102,7.48e-05,0.00466,0.0413,0.196,140.113,metal
Vae soli !,0.484,0.973,0.0,-4.174,1.0,0.0533,7.85e-05,0.000647,0.0647,0.231,103.51,metal
Again And Again,0.265,0.906,2.0,-5.783,1.0,0.0679,0.000413,0.000152,0.0885,0.203,93.744,metal
Spread It,0.489,0.97,1.0,-4.447,1.0,0.0391,0.000165,0.000773,0.201,0.768,150.017,metal
Lying to Ourselves,0.455,0.806,10.0,-9.488,0.0,0.058,1.42e-05,0.147,0.0873,0.337,120.105,metal
Avant le jour,0.422,0.95,9.0,-3.714,1.0,0.0574,1.3e-05,1.93e-05,0.0782,0.361,89.984,metal
We Will Win This War,0.267,0.881,7.0,-4.466,1.0,0.0574,0.000556,0.00515,0.0663,0.131,80.048,metal
Right Choice,0.168,0.968,3.0,-5.229,1.0,0.104,1.68e-06,0.00507,0.114,0.123,127.837,metal
Veni Vidi Vici,0.507,0.942,5.0,-3.492,1.0,0.0919,0.000554,0.002,0.623,0.534,140.429,metal
Eternally Yours,0.223,0.938,10.0,-3.22,0.0,0.088,0.000878,0.0,0.118,0.195,92.536,metal
Stitch,0.467,0.975,6.0,-4.447,1.0,0.123,0.000119,0.0286,0.675,0.417,75.034,metal
Lost in the Grey,0.436,0.941,10.0,-5.181,1.0,0.0868,3.22e-06,0.000716,0.259,0.287,165.055,metal
End Transmission,0.492,0.997,7.0,-3.748,1.0,0.118,8.13e-05,0.00065,0.0954,0.36,159.978,metal
You Are We,0.437,0.961,10.0,-4.951,0.0,0.0805,4.64e-05,0.0,0.0985,0.348,145.038,metal
War Is Killing Us All,0.544,0.936,9.0,-5.269,0.0,0.0642,3.54e-05,0.0281,0.126,0.208,139.99,metal
"The Light, The Fire",0.377,0.926,8.0,-5.334,1.0,0.0521,0.00234,0.0776,0.352,0.505,176.924,metal
SCUM,0.344,0.988,4.0,-2.055,1.0,0.277,1.56e-05,4.54e-06,0.276,0.251,196.147,metal
Madness,0.465,0.874,4.0,-5.058,0.0,0.0523,5.83e-05,0.0,0.16,0.36,85.947,metal
Don't Need You - Edit,0.212,0.97,7.0,-4.68,1.0,0.132,3.01e-05,2.83e-06,0.0682,0.327,152.577,metal
Points Of Authority,0.561,0.911,11.0,-5.522,1.0,0.109,0.00279,0.0,0.246,0.363,95.0,metal
California Dreaming,0.503,0.967,7.0,-2.492,1.0,0.176,3.16e-05,0.0,0.299,0.272,95.006,metal
Invisible Enemy,0.182,0.975,6.0,-5.177,1.0,0.263,1.09e-05,0.0212,0.0969,0.0488,143.976,metal
Death Eater,0.469,0.986,1.0,-1.156,1.0,0.101,2.14e-06,0.0179,0.163,0.344,106.034,metal
I Can Tell You About Pain,0.239,0.936,1.0,-4.397,1.0,0.135,2.97e-05,0.838,0.436,0.304,98.432,metal
Hansha,0.519,0.866,4.0,-4.587,0.0,0.0515,0.00169,5.59e-06,0.499,0.289,130.006,metal
Zero Days,0.454,0.921,0.0,-3.528,1.0,0.147,1.1e-05,4.14e-05,0.15,0.576,182.994,metal
"The Sun, The Moon, The Truth: ""Penance of Self""",0.505,0.962,9.0,-3.069,1.0,0.0951,0.000192,0.0,0.141,0.318,144.771,metal
The Hammer,0.299,0.905,6.0,-3.638,1.0,0.156,0.000272,0.0,0.376,0.632,163.368,metal
The First Movement,0.415,0.952,9.0,-3.364,0.0,0.0994,7.03e-05,6.33e-06,0.127,0.133,82.396,metal
Intro by Jonathan and Munky,0.539,0.751,7.0,-12.293,1.0,0.728,0.779,0.00228,0.109,0.846,68.698,metal
Rotting In Vain,0.498,0.946,2.0,-4.793,1.0,0.0602,0.000121,2.56e-05,0.359,0.303,106.275,metal
Rotting In Vain,0.632,0.133,3.0,-27.085,0.0,0.847,0.937,0.0,0.183,0.543,99.674,metal
Insane,0.503,0.905,11.0,-3.985,0.0,0.0517,1.05e-05,0.113,0.277,0.344,93.989,metal
Insane,0.649,0.195,10.0,-23.648,0.0,0.824,0.882,0.0,0.703,0.446,100.411,metal
Lyrics,0.701,0.143,3.0,-25.193,0.0,0.926,0.93,0.0,0.252,0.806,67.46,metal
Black Is The Soul,0.465,0.946,9.0,-4.205,1.0,0.068,1.77e-05,0.0844,0.134,0.333,133.802,metal
A Darker Record,0.74,0.166,10.0,-19.872,0.0,0.877,0.896,0.0,0.193,0.595,60.101,metal
The Hating,0.316,0.935,5.0,-5.102,1.0,0.064,0.000268,0.439,0.485,0.186,106.023,metal
Recycle Bin,0.71,0.194,3.0,-19.885,0.0,0.848,0.923,0.0,0.135,0.594,111.832,metal
Please Come For Me,0.298,0.946,11.0,-3.937,0.0,0.0849,0.000309,0.00288,0.299,0.627,153.345,metal
Shovel Some Hay,0.6,0.146,8.0,-23.885,1.0,0.929,0.916,0.0,0.637,0.446,70.096,metal
A Different World (feat. Corey Taylor),0.576,0.785,10.0,-4.873,1.0,0.0355,0.000389,0.0109,0.103,0.403,105.118,metal
Nick Raskulinecz,0.614,0.214,1.0,-19.905,1.0,0.945,0.882,0.0,0.241,0.521,74.225,metal
Take Me,0.371,0.851,2.0,-3.712,1.0,0.125,0.000249,4e-05,0.0951,0.507,104.033,metal
House Boat,0.658,0.13,3.0,-25.896,0.0,0.817,0.909,0.0,0.343,0.491,98.244,metal
Blind,0.284,0.896,2.0,-8.206,1.0,0.155,0.00671,0.00396,0.176,0.253,91.53,metal
Stealing from W.A.S.P.,0.697,0.119,3.0,-22.873,0.0,0.764,0.927,0.0,0.288,0.54,109.181,metal
Everything Falls Apart,0.505,0.924,2.0,-4.229,1.0,0.0548,0.000112,0.00456,0.169,0.337,113.953,metal
Arenas,0.702,0.191,10.0,-19.745,0.0,0.937,0.889,0.0,0.141,0.393,88.004,metal
Die Yet Another Night,0.444,0.928,9.0,-4.996,1.0,0.0933,0.000981,0.178,0.314,0.35,92.246,metal
The Beatles,0.791,0.161,3.0,-21.63,0.0,0.935,0.899,0.0,0.105,0.59,49.294,metal
When You're Not There,0.501,0.951,1.0,-3.979,0.0,0.0549,5.35e-06,0.0574,0.0831,0.331,93.972,metal
Life Is Peachy,0.585,0.176,5.0,-28.762,1.0,0.828,0.861,0.0,0.64,0.271,79.126,metal
A.D.I.D.A.S.,0.334,0.898,11.0,-6.821,0.0,0.196,0.00406,0.0202,0.162,0.24,110.364,metal
Follow The Leader,0.58,0.094,6.0,-25.832,1.0,0.923,0.922,0.0,0.427,0.442,59.58,metal
Freak On a Leash,0.353,0.898,2.0,-5.877,1.0,0.052,2.23e-05,0.105,0.39,0.5,103.293,metal
Issues,0.68,0.159,3.0,-25.826,0.0,0.829,0.914,0.0,0.263,0.579,105.206,metal
Somebody Someone,0.301,0.705,8.0,-7.908,1.0,0.0404,0.00124,0.239,0.115,0.245,94.1,metal
Untouchables,0.712,0.159,3.0,-20.018,0.0,0.804,0.898,0.0,0.231,0.545,113.378,metal
Here To Stay,0.564,0.947,2.0,-4.998,1.0,0.0448,7.81e-06,0.828,0.373,0.349,100.002,metal
Take A Look,0.748,0.173,3.0,-21.301,0.0,0.871,0.916,0.0,0.374,0.65,131.718,metal
Everything I've Known,0.324,0.825,5.0,-4.21,1.0,0.0542,0.000206,5.27e-06,0.349,0.242,99.973,metal
Head Leaving,0.647,0.129,0.0,-24.978,0.0,0.906,0.931,0.0,0.387,0.524,94.08,metal
See You,0.599,0.198,10.0,-25.663,1.0,0.95,0.919,0.0,0.269,0.414,169.997,metal
Twisted Transistor,0.58,0.983,5.0,-3.291,0.0,0.0636,0.00043,0.00694,0.0801,0.398,110.053,metal
Untitled,0.698,0.154,6.0,-22.419,1.0,0.91,0.865,0.0,0.139,0.525,86.547,metal
Evolution,0.651,0.886,3.0,-4.925,1.0,0.0547,0.0621,0.019,0.239,0.537,102.93,metal
Korn III,0.719,0.157,6.0,-20.624,1.0,0.723,0.895,0.0,0.179,0.535,111.161,metal
Oildale [Leave Me Alone],0.3,0.978,7.0,-4.193,1.0,0.132,0.00144,0.00768,0.375,0.18,142.378,metal
The Path Of Totality,0.686,0.142,3.0,-21.765,0.0,0.876,0.897,0.0,0.38,0.537,140.468,metal
Get Up! - feat. Skrillex,0.508,0.894,1.0,-4.664,1.0,0.0779,0.000199,0.00135,0.476,0.256,139.944,metal
The Paradigm Shift,0.782,0.122,3.0,-26.267,0.0,0.789,0.945,0.0,0.349,0.725,91.36,metal
Love & Meth,0.549,0.939,11.0,-4.916,0.0,0.102,0.000223,0.000385,0.318,0.333,90.083,metal
Tours,0.591,0.138,11.0,-24.161,1.0,0.949,0.912,0.0,0.162,0.745,183.476,metal
Next In Line,0.568,0.925,9.0,-3.927,1.0,0.0842,0.000776,0.0539,0.076,0.405,107.931,metal
Thank You For Listening,0.738,0.141,6.0,-18.308,1.0,0.764,0.929,0.0,0.399,0.426,59.03,metal
Exploratory Homicide,0.343,0.968,5.0,-4.385,0.0,0.138,9.08e-05,0.866,0.206,0.276,119.516,metal
Destructive Currents,0.228,0.976,7.0,-5.768,1.0,0.146,0.000747,0.917,0.24,0.116,131.254,metal
Manufactured Extinct,0.226,0.985,10.0,-3.463,1.0,0.155,2.69e-05,0.771,0.389,0.143,142.564,metal
Dominance by Acquisition,0.246,0.987,9.0,-5.432,1.0,0.141,0.00563,0.895,0.333,0.0542,112.954,metal
No Sequel,0.505,0.962,7.0,-4.255,1.0,0.082,1.46e-05,0.865,0.347,0.428,120.015,metal
Conceived into The Suffering,0.336,0.881,0.0,-9.173,1.0,0.117,0.000228,0.928,0.188,0.305,114.923,metal
Limbus,0.27,0.977,6.0,-4.181,0.0,0.196,1.87e-06,0.838,0.0947,0.352,135.891,metal
Master Of The Void,0.23,0.958,7.0,-2.857,1.0,0.132,0.000239,0.323,0.0532,0.181,159.801,metal
Predatory Impalement,0.507,0.964,0.0,-4.371,1.0,0.159,1.76e-05,0.929,0.0309,0.175,114.979,metal
Sedated and Amputated,0.45,0.994,2.0,-2.474,1.0,0.142,2.16e-06,0.887,0.379,0.3,109.469,metal
It's in the Blood,0.576,0.963,0.0,-5.273,1.0,0.167,0.0054,0.872,0.447,0.201,125.052,metal
Witnesses of Extinction,0.541,0.982,11.0,-3.562,1.0,0.127,8.66e-06,0.762,0.225,0.166,113.353,metal
Desolation Architect,0.199,0.989,11.0,-5.49,0.0,0.146,1.17e-06,0.295,0.275,0.266,141.994,metal
Kingmaker,0.573,0.974,10.0,-3.983,0.0,0.0977,3.83e-05,0.839,0.214,0.28,125.004,metal
Breaking Hymens,0.229,0.972,6.0,-4.879,1.0,0.248,6.44e-06,0.803,0.0818,0.358,160.136,metal
Beast Incarnate,0.404,0.925,9.0,-4.565,1.0,0.0764,3.58e-06,0.0361,0.287,0.159,102.546,metal
Skinned And Devoured,0.528,0.995,7.0,-3.548,1.0,0.141,0.00104,0.801,0.487,0.0791,124.992,metal
